order_id,order_datetime,customer_id,total_amount,num_items
58002574,2024-02-09T13:59:35.721497,14,44.58,2
58003646,2024-02-05T19:45:12.514774,17,49.45,3
58003660,2024-02-07T22:18:44.496695,20,19.92,2
58011988,2024-02-09T06:07:25.447903,30,21.08,4
58018865,2024-02-09T20:17:10.840781,15,66.31,3
58030420,2024-02-07T11:23:52.212961,24,48.94,2
58045592,2024-02-09T14:59:09.180250,4,62.03,4
58058283,2024-02-01T01:53:18.419879,3,23.87,3
58059815,2024-02-05T20:36:33.251741,4,50.2,3
58064752,2024-02-04T19:00:59.773735,2,101.08,5
58066789,2024-02-07T06:29:35.962708,30,33.89,4
58098428,2024-02-03T10:36:36.574728,5,32.1,2
58103218,2024-02-09T04:28:34.125611,23,4.84,1
58141896,2024-02-01T07:44:26.456533,26,29.06,3
58146125,2024-02-07T02:07:27.880955,25,20.73,2
58195108,2024-02-05T00:40:22.332381,20,4.82,1
58204193,2024-02-03T17:38:33.188689,2,41.89,3
58220244,2024-02-07T06:33:14.562865,13,34.55,1
58221970,2024-02-09T23:49:02.881693,30,4.5,1
58237272,2024-02-09T09:17:02.892185,22,37.19,3
58237738,2024-02-07T17:46:36.907200,2,64.0,2
58242726,2024-02-01T22:22:30.563894,28,53.57,4
58250561,2024-02-07T18:42:19.234448,10,73.41,5
58257885,2024-02-04T16:56:23.026257,28,28.83,3
58260678,2024-02-10T09:34:11.260519,16,43.9,1
58265401,2024-02-09T08:39:34.787779,19,62.5,4
58289365,2024-02-10T00:15:05.257673,5,7.34,2
58291900,2024-02-10T02:43:56.624067,9,64.17,2
58292375,2024-02-07T12:15:43.900567,11,27.01,3
58301099,2024-02-10T00:13:02.755615,22,14.5,1
58306821,2024-02-07T09:16:17.320090,26,46.6,4
58307301,2024-02-06T04:31:16.977962,15,16.71,3
58308905,2024-02-10T07:54:14.896097,23,17.1,1
58321012,2024-02-07T22:46:01.097776,23,30.99,2
58343834,2024-02-05T15:43:48.687199,20,20.09,2
58352772,2024-02-05T20:51:31.668723,20,33.53,3
58356786,2024-02-05T02:07:46.208431,20,8.11,2
58357817,2024-02-09T21:07:27.076116,4,78.78,5
58358229,2024-02-06T23:54:53.717567,7,38.11,2
58400061,2024-02-09T20:50:48.005678,10,45.93,2
58400074,2024-02-04T04:12:35.806624,6,14.2,1
58402461,2024-02-06T22:43:25.716863,4,27.64,1
58403022,2024-02-04T06:25:50.031100,8,21.72,3
58412329,2024-02-07T06:51:14.495489,22,15.22,2
58413035,2024-02-08T18:56:08.608090,11,41.78,2
58422839,2024-02-06T19:50:16.740597,24,19.38,1
58442707,2024-02-04T08:11:47.831421,30,64.96,2
58463090,2024-02-05T19:05:48.945982,10,21.43,2
58483162,2024-02-03T23:58:37.190236,1,9.69,2
58488795,2024-02-09T06:05:25.587063,9,47.01,3
58490753,2024-02-09T15:53:45.262467,30,49.51,3
58501653,2024-02-04T07:28:58.525456,4,37.57,3
58503457,2024-02-04T01:31:22.295629,18,9.16,2
58507329,2024-02-06T21:12:41.970452,13,3.42,1
58528446,2024-02-07T17:41:13.430993,26,98.11,5
58533299,2024-02-06T09:30:08.694329,28,81.88,5
58544363,2024-02-09T18:40:38.513533,30,46.11,5
58555453,2024-02-04T01:57:24.206456,9,70.21,4
58557281,2024-02-07T12:54:17.562423,11,32.22,5
58561685,2024-02-01T10:36:04.077434,19,37.28,2
58568116,2024-02-10T22:31:56.809311,18,24.72,2
58570647,2024-02-01T01:58:50.252465,9,36.05,4
58595119,2024-02-06T12:09:10.562840,27,83.64,5
58603700,2024-02-05T11:31:38.193497,13,21.09,2
58610361,2024-02-06T05:17:12.799752,6,12.02,2
58614406,2024-02-10T19:03:44.201505,15,62.36,5
58627542,2024-02-06T05:17:23.381155,21,83.94,3
58629925,2024-02-09T08:29:38.237554,20,3.97,1
58630399,2024-02-10T13:05:10.751762,10,11.12,1
58633902,2024-02-07T01:54:06.127001,23,43.08,2
58659457,2024-02-10T22:22:36.868251,9,50.69,3
58662085,2024-02-04T19:02:18.333585,20,13.97,3
58672125,2024-02-03T15:23:16.945160,8,61.46,3
58693962,2024-02-04T03:43:35.303348,20,47.67,3
58705608,2024-02-06T17:50:49.126655,29,42.17,3
58708155,2024-02-06T05:39:52.622145,7,59.55,4
58718055,2024-02-03T01:59:36.919117,5,74.48,3
58722410,2024-02-04T08:29:33.001637,17,38.21,3
58735511,2024-02-07T06:47:54.239115,22,15.48,1
58743784,2024-02-03T11:31:42.352724,29,16.09,2
58750851,2024-02-06T03:35:06.784818,19,51.7,5
58759360,2024-02-07T09:09:45.895500,12,12.67,2
58763356,2024-02-08T16:48:34.050963,26,32.94,2
58774263,2024-02-10T21:17:29.241219,30,30.96,1
58842594,2024-02-07T12:07:48.722554,22,30.89,2
58843112,2024-02-04T19:56:53.165187,20,74.15,3
58849256,2024-02-03T14:51:00.468780,2,61.9,5
58852686,2024-02-06T12:23:59.345529,26,17.1,1
58915518,2024-02-07T00:44:51.542244,3,27.15,1
58958246,2024-02-06T10:40:22.976541,25,25.81,3
58974026,2024-02-04T02:53:36.419518,28,17.55,1
58975104,2024-02-10T07:32:09.219166,10,48.13,3
58976613,2024-02-07T11:10:59.998251,20,21.49,3
58980434,2024-02-05T16:57:26.734143,6,0.51,1
58988258,2024-02-04T02:44:09.023187,13,37.04,1
58993003,2024-02-03T12:44:58.283836,19,48.2,4
59043551,2024-02-05T09:13:19.240987,19,23.27,2
59055226,2024-02-03T18:42:17.256822,4,14.76,1
59068363,2024-02-10T23:47:37.226050,10,44.85,5
59071553,2024-02-10T05:43:02.325974,3,59.2,4
59072527,2024-02-04T14:09:41.125005,25,17.88,2
59098011,2024-02-01T04:49:14.030235,21,26.34,1
59099065,2024-02-09T23:37:08.664814,23,28.62,3
59110719,2024-02-06T17:45:40.552422,21,51.03,5
59148184,2024-02-07T12:56:44.929636,26,43.68,5
59152594,2024-02-07T11:40:43.943532,20,80.52,3
59158289,2024-02-05T12:26:42.365792,19,19.3,1
59159079,2024-02-01T08:40:26.649879,5,22.81,2
59193801,2024-02-07T05:12:35.278866,25,35.09,3
59200123,2024-02-07T17:04:49.737505,16,73.52,5
59207145,2024-02-09T15:32:23.175791,7,45.63,2
59219065,2024-02-07T11:33:56.660073,7,35.32,3
59225857,2024-02-09T04:07:34.363585,23,47.39,4
59239267,2024-02-04T02:23:05.305508,22,49.21,4
59239837,2024-02-10T10:27:09.693700,22,120.59,4
59248670,2024-02-01T19:52:27.188951,27,10.38,2
59255826,2024-02-09T18:55:09.456105,21,22.8,1
59273192,2024-02-03T20:42:15.504456,9,9.98,2
59277047,2024-02-07T01:17:59.246320,27,10.76,1
59299861,2024-02-06T21:18:03.311037,2,9.05,3
59306788,2024-02-05T10:47:18.167490,14,5.7,1
59317815,2024-02-07T17:33:57.255192,15,53.1,3
59344083,2024-02-03T08:38:35.253449,23,49.24,3
59347657,2024-02-10T09:52:31.612723,17,57.2,4
59356901,2024-02-04T03:37:58.144843,15,76.5,3
59363179,2024-02-05T20:16:51.228699,16,17.68,1
59368099,2024-02-08T18:10:40.202060,19,22.38,3
59369979,2024-02-06T23:41:18.103599,28,47.25,4
59403341,2024-02-04T15:57:59.929287,20,102.37,5
59417872,2024-02-07T20:17:53.089289,11,23.4,4
59425479,2024-02-06T07:24:52.571128,26,15.44,1
59453961,2024-02-09T02:56:42.213655,7,32.3,3
59460115,2024-02-07T08:56:52.929040,2,28.34,2
59463458,2024-02-09T21:42:04.477032,29,1.71,1
59470365,2024-02-05T08:32:46.219607,22,40.66,2
59487476,2024-02-09T08:56:24.697905,20,86.08,5
59494805,2024-02-06T20:38:31.733667,14,29.88,2
59507490,2024-02-04T01:13:11.070686,30,90.38,5
59517550,2024-02-07T23:42:31.416437,30,18.53,2
59521802,2024-02-05T20:19:36.805321,5,5.72,1
59521821,2024-02-06T00:08:26.585308,9,43.66,3
59528848,2024-02-05T04:40:49.850777,4,42.97,3
59537239,2024-02-06T16:13:55.659205,3,26.68,3
59547024,2024-02-07T08:33:51.213172,29,61.22,2
59547959,2024-02-01T19:08:59.353431,28,50.67,4
59561796,2024-02-08T06:10:54.237413,7,47.48,4
59578100,2024-02-01T14:47:16.948308,26,11.36,2
59586665,2024-02-01T12:08:54.532582,7,26.11,2
59595953,2024-02-10T13:30:45.187982,2,23.6,1
59603211,2024-02-06T02:17:19.371888,10,67.41,4
59608197,2024-02-06T10:08:31.626627,24,35.09,4
59615205,2024-02-04T11:19:20.581557,25,9.44,1
59617069,2024-02-10T09:19:35.030744,17,40.95,1
59622979,2024-02-09T08:10:45.736804,2,54.35,3
59676836,2024-02-04T15:24:15.791253,19,37.87,2
59679063,2024-02-10T10:28:41.309894,26,26.28,3
59687214,2024-02-06T06:50:20.172683,12,51.17,2
59695954,2024-02-06T02:53:23.768736,1,38.3,3
59702979,2024-02-08T03:20:53.201270,24,27.72,2
59705761,2024-02-10T11:58:33.464500,23,94.7,5
59731074,2024-02-04T12:11:00.546986,10,56.33,3
59747669,2024-02-04T16:05:11.446138,7,82.23,4
59749307,2024-02-09T08:12:21.428467,25,33.79,4
59758670,2024-02-04T04:33:29.623066,21,6.36,2
59760925,2024-02-03T21:00:02.240413,15,99.35,5
59761824,2024-02-02T07:36:06.503978,11,8.2,2
59768269,2024-02-04T19:07:26.597734,26,6.75,1
59770632,2024-02-10T21:53:28.679083,22,17.27,2
59773114,2024-02-02T20:39:41.013020,14,8.19,1
59774407,2024-02-09T02:38:12.727358,16,62.78,4
59776669,2024-02-01T02:44:08.022850,29,30.6,4
59780386,2024-02-07T13:15:37.105573,18,56.69,4
59780416,2024-02-07T16:30:19.114838,18,33.54,2
59794359,2024-02-03T10:16:32.188565,13,27.57,1
59811454,2024-02-04T09:12:33.389652,6,36.62,3
59827105,2024-02-01T07:53:17.663934,13,62.74,5
59829934,2024-02-03T08:20:01.187796,4,1.02,1
59865237,2024-02-05T07:48:49.192295,26,90.03,5
59880346,2024-02-07T18:18:17.371433,25,24.88,4
59883251,2024-02-06T20:25:59.770323,21,58.6,4
59886350,2024-02-10T05:54:51.061613,22,36.76,1
59892069,2024-02-07T06:23:29.745425,7,47.53,5
59893156,2024-02-09T05:55:10.414605,28,105.06,4
59894727,2024-02-04T12:37:14.545433,21,22.8,5
59895537,2024-02-07T02:31:15.978174,2,20.86,4
59935233,2024-02-04T16:10:15.307868,11,52.09,3
59936076,2024-02-10T15:30:54.013551,4,45.27,3
59946553,2024-02-09T17:45:57.584237,1,15.12,3
59958091,2024-02-09T11:28:36.775649,10,2.25,1
59984694,2024-02-04T12:11:39.964456,26,7.68,1
59991840,2024-02-07T21:37:16.811695,14,35.16,3
60002946,2024-02-06T11:38:47.587162,16,36.42,2
60040718,2024-02-07T03:24:52.955125,9,61.5,4
60040928,2024-02-06T09:18:41.576030,20,59.6,5
60054823,2024-02-04T03:51:36.970239,17,1.71,1
60056989,2024-02-03T19:53:05.621895,7,42.54,3
60064353,2024-02-06T18:34:32.688072,27,77.67,5
60068870,2024-02-06T11:29:18.040562,8,40.52,3
60069592,2024-02-06T18:27:13.307588,19,5.43,1
60071325,2024-02-04T08:32:54.122901,24,38.91,2
60082695,2024-02-01T06:30:13.359575,26,58.72,5
60090346,2024-02-10T13:28:51.477794,21,33.19,3
60091527,2024-02-01T19:49:14.034468,16,25.72,2
60106901,2024-02-06T08:43:43.832376,6,49.18,3
60127099,2024-02-07T10:08:30.231029,30,12.05,1
60150947,2024-02-04T21:32:09.880413,22,94.17,4
60153991,2024-02-06T19:21:45.008162,22,68.41,4
60159797,2024-02-06T10:28:50.655349,19,32.19,3
60169479,2024-02-05T17:15:50.252359,21,59.4,4
60175939,2024-02-05T10:26:31.357026,26,36.13,5
60206692,2024-02-05T06:29:33.242095,20,26.34,1
60211838,2024-02-06T08:06:43.614893,2,23.4,1
60213917,2024-02-09T14:57:49.887483,30,92.93,5
60216556,2024-02-07T22:27:47.226906,8,65.68,3
60218421,2024-02-01T07:49:58.638673,4,61.47,4
60220776,2024-02-06T14:01:23.587633,30,36.76,1
60244608,2024-02-04T17:45:59.393585,1,7.38,1
60273002,2024-02-07T07:07:58.845489,5,51.58,2
60279831,2024-02-08T19:03:58.089407,1,39.88,3
60285338,2024-02-07T03:01:18.178924,4,41.1,3
60287971,2024-02-10T06:59:51.120884,6,62.22,3
60298828,2024-02-04T22:25:24.694484,21,50.81,4
60300953,2024-02-09T13:39:31.292321,9,10.76,1
60311676,2024-02-01T11:21:43.620461,1,35.43,5
60319923,2024-02-09T08:50:43.502156,18,62.05,3
60320235,2024-02-09T21:04:42.740512,15,64.38,5
60336319,2024-02-04T07:36:43.494700,3,27.87,3
60343518,2024-02-09T06:50:01.898988,12,89.47,4
60367501,2024-02-06T16:19:30.957355,21,92.29,3
60370452,2024-02-10T06:00:34.943212,8,12.92,1
60388065,2024-02-08T09:29:30.848272,25,22.24,1
60400983,2024-02-06T22:31:03.589662,15,13.8,2
60417498,2024-02-05T04:25:25.032140,7,22.08,1
60419060,2024-02-09T15:09:52.072320,5,27.73,4
60440343,2024-02-09T14:31:37.746659,23,71.85,5
60445191,2024-02-07T03:46:26.239943,16,113.64,5
60455231,2024-02-09T01:18:04.474908,16,57.09,5
60457300,2024-02-03T00:29:45.039244,22,22.14,1
60461182,2024-02-02T22:06:35.288781,18,49.92,3
60473328,2024-02-04T16:55:34.779081,1,48.29,5
60477233,2024-02-03T04:14:47.632284,22,18.63,2
60507035,2024-02-10T16:02:12.336447,15,24.66,2
60513120,2024-02-04T19:50:58.609917,13,19.22,2
60517326,2024-02-09T00:49:36.673005,27,5.02,1
60520372,2024-02-07T05:49:11.371108,27,4.5,1
60522999,2024-02-01T11:06:11.477542,28,66.56,5
60536685,2024-02-04T08:34:51.922838,10,45.2,2
60564267,2024-02-10T10:39:51.209428,4,60.45,3
60573332,2024-02-09T20:46:49.245925,28,51.52,3
60577257,2024-02-08T11:16:29.697581,30,56.16,3
60594478,2024-02-07T11:34:03.134636,9,65.92,5
60601351,2024-02-08T23:34:10.764244,4,96.36,5
60610916,2024-02-04T06:14:22.841940,2,41.83,4
60622708,2024-02-05T10:19:49.983644,19,28.15,1
60626271,2024-02-05T23:07:53.213242,8,25.53,3
60628420,2024-02-06T16:05:58.704493,4,59.86,3
60633528,2024-02-07T17:42:42.883242,28,47.78,3
60639681,2024-02-06T17:05:50.575140,11,46.77,5
60646500,2024-02-06T14:04:32.154186,17,41.05,2
60655834,2024-02-10T07:23:30.741081,1,4.5,1
60659168,2024-02-01T05:54:59.932267,14,26.58,4
60660821,2024-02-09T08:22:29.528373,9,29.68,4
60663290,2024-02-03T01:07:46.459844,14,60.99,3
60671627,2024-02-09T12:47:19.096943,16,33.18,3
60683109,2024-02-07T04:50:50.340046,29,21.94,2
60690093,2024-02-06T12:57:26.424747,27,57.68,3
60691200,2024-02-09T13:23:57.254223,26,38.04,2
60696664,2024-02-07T11:22:48.411533,11,22.57,3
60709448,2024-02-08T22:33:33.138087,14,35.06,2
60713581,2024-02-07T20:02:31.192412,27,42.3,4
60729204,2024-02-09T22:28:55.582685,14,5.56,1
60750112,2024-02-05T05:27:29.668169,14,58.63,4
60763944,2024-02-03T06:39:18.075401,4,114.38,5
60774350,2024-02-09T13:50:45.513828,7,17.55,1
60792540,2024-02-04T12:12:14.566482,10,24.28,3
60803141,2024-02-03T01:03:00.725840,19,67.2,5
60810933,2024-02-01T14:26:57.277017,16,34.05,4
60848093,2024-02-06T18:39:54.614417,28,108.61,5
60895272,2024-02-06T12:50:12.493191,15,6.92,2
60899811,2024-02-04T17:53:57.079095,14,46.7,4
60903532,2024-02-07T20:57:51.012920,5,23.56,1
60945765,2024-02-09T06:54:24.543988,22,41.63,3
60953381,2024-02-06T13:12:03.678331,11,69.43,4
60974404,2024-02-04T14:29:42.386697,18,5.02,1
60985303,2024-02-07T08:00:40.289763,23,14.75,2
60994487,2024-02-09T02:57:18.606730,21,46.81,5
60995148,2024-02-05T07:30:28.017615,30,42.47,4
60996193,2024-02-07T05:35:20.367834,2,45.11,4
60999073,2024-02-01T23:24:57.258203,10,93.83,5
61007294,2024-02-05T19:26:16.521456,9,49.3,2
61016069,2024-02-04T04:19:56.990640,15,40.96,3
61035820,2024-02-10T07:53:17.868853,1,20.94,2
61038693,2024-02-01T20:20:35.299654,8,64.96,2
61056701,2024-02-10T09:10:34.376040,28,57.19,5
61070486,2024-02-07T23:08:56.140570,23,34.1,2
61125062,2024-02-07T09:42:17.429319,17,17.11,2
61135597,2024-02-07T06:46:25.620219,20,32.02,4
61138414,2024-02-07T19:24:57.528370,7,13.82,1
61147388,2024-02-05T22:42:25.425952,5,39.68,2
61162985,2024-02-09T18:01:27.549757,5,9.15,1
61164811,2024-02-06T19:37:44.467444,11,43.53,2
61181558,2024-02-04T14:38:58.549843,15,22.49,3
61195415,2024-02-07T10:05:01.033026,6,28.92,2
61198521,2024-02-05T13:56:06.715134,15,48.3,2
61199490,2024-02-09T17:19:49.696816,30,98.87,5
61218743,2024-02-07T18:19:44.107591,11,78.89,3
61233755,2024-02-06T23:08:17.897705,28,67.7,4
61236892,2024-02-05T01:37:07.821721,13,21.52,1
61239314,2024-02-07T18:59:01.479189,10,41.98,4
61241917,2024-02-07T00:29:28.830956,30,20.97,2
61251892,2024-02-07T19:47:47.504540,2,45.11,4
61268683,2024-02-01T00:32:19.014608,17,53.86,4
61285232,2024-02-03T02:23:05.403236,19,46.86,3
61307997,2024-02-10T10:52:36.341874,26,67.21,4
61308448,2024-02-07T16:10:05.453488,14,1.64,1
61314915,2024-02-09T14:20:31.453490,9,88.27,5
61317310,2024-02-07T19:53:40.356722,18,97.39,5
61329931,2024-02-04T23:57:02.014951,21,38.1,2
61330474,2024-02-06T17:30:39.831834,20,35.46,2
61363670,2024-02-09T16:45:38.937575,21,2.46,1
61386963,2024-02-07T04:37:20.643471,29,33.02,5
61459707,2024-02-01T07:38:11.230111,23,19.32,2
61482876,2024-02-04T03:09:55.090698,14,77.13,4
61483651,2024-02-04T23:02:25.094303,29,53.05,2
61484970,2024-02-04T08:08:30.181565,7,80.17,3
61499358,2024-02-04T15:07:03.417399,1,4.24,2
61500991,2024-02-08T20:45:47.911577,23,45.39,5
61505207,2024-02-07T16:57:25.677340,22,36.18,2
61526199,2024-02-10T16:29:49.539243,26,73.05,3
61537585,2024-02-10T20:36:54.039465,18,11.4,1
61542309,2024-02-04T10:37:46.135772,14,3.42,1
61545982,2024-02-09T06:40:01.305186,12,33.91,4
61556004,2024-02-07T18:45:47.196064,5,59.15,3
61588884,2024-02-04T03:34:09.914131,28,19.84,2
61589389,2024-02-09T19:29:32.929136,20,49.36,3
61598700,2024-02-07T00:53:05.863508,8,27.02,2
61625599,2024-02-05T07:47:16.963693,21,42.54,2
61627343,2024-02-03T12:16:17.332936,30,23.89,3
61637769,2024-02-02T21:18:16.803658,14,53.1,4
61653046,2024-02-08T23:59:22.509515,1,70.02,5
61662593,2024-02-05T00:13:30.940042,16,68.58,4
61669228,2024-02-03T09:31:26.697230,17,85.67,3
61673885,2024-02-01T15:11:54.473219,11,89.43,5
61674888,2024-02-04T13:41:25.452193,28,104.4,5
61678499,2024-02-06T01:31:20.908007,2,40.4,3
61688083,2024-02-06T04:17:54.610389,29,11.91,1
61691980,2024-02-06T09:32:01.446774,1,59.18,2
61707216,2024-02-05T23:01:13.511333,4,91.66,5
61716592,2024-02-10T08:44:36.477211,23,16.37,2
61734020,2024-02-10T06:13:57.460869,26,3.63,1
61744654,2024-02-04T14:28:10.920214,1,56.21,3
61745533,2024-02-07T20:30:47.111343,18,62.21,5
61789918,2024-02-07T20:03:51.849922,21,4.56,1
61816046,2024-02-06T01:59:14.601383,25,38.99,3
61816321,2024-02-04T07:00:09.553540,24,31.83,3
61822910,2024-02-04T10:34:05.953703,28,50.74,2
61825773,2024-02-04T15:50:02.314806,18,18.16,3
61851762,2024-02-10T04:26:09.678925,18,96.66,4
61855918,2024-02-01T16:38:47.321453,23,24.55,3
61858107,2024-02-06T17:28:28.690648,27,30.24,2
61868396,2024-02-04T17:50:50.184392,26,113.34,5
61869348,2024-02-09T21:33:28.101382,17,58.88,3
61871458,2024-02-01T15:15:01.840580,9,13.82,1
61880124,2024-02-06T12:52:19.028872,20,32.38,2
61888224,2024-02-03T00:21:27.974665,8,1.92,1
61895550,2024-02-06T07:07:30.222570,18,37.81,3
61898457,2024-02-07T08:07:38.392395,3,8.05,1
61907364,2024-02-09T04:45:51.266534,20,29.33,4
61914630,2024-02-09T05:10:29.192138,20,28.5,1
61922838,2024-02-04T15:58:16.374086,21,69.53,5
61927627,2024-02-06T10:56:15.827671,8,36.9,1
61930697,2024-02-04T03:16:03.964991,21,25.41,3
61957407,2024-02-07T21:22:34.452248,8,22.76,4
61959120,2024-02-10T02:33:13.092901,26,42.39,4
61963714,2024-02-07T00:48:38.965737,18,32.58,3
61976833,2024-02-04T03:17:48.386490,6,21.29,3
61985431,2024-02-04T16:09:38.385418,6,69.42,4
61990104,2024-02-07T09:13:18.883609,8,29.26,2
61999776,2024-02-04T23:11:23.818805,28,93.02,4
62002742,2024-02-09T02:46:27.757066,12,40.87,4
62009367,2024-02-10T22:08:00.501123,26,22.4,3
62009560,2024-02-09T12:54:20.999207,8,22.74,2
62016936,2024-02-04T10:11:09.348151,25,125.17,5
62028626,2024-02-06T21:33:12.302109,7,60.29,4
62038316,2024-02-06T02:02:06.253026,29,10.76,1
62059854,2024-02-04T11:54:23.617896,4,7.39,2
62062960,2024-02-03T01:12:50.821661,11,37.41,3
62074773,2024-02-04T15:31:52.353261,4,34.73,2
62081523,2024-02-10T01:51:39.681576,7,44.03,5
62152419,2024-02-09T00:18:03.442709,9,20.93,3
62165556,2024-02-04T01:55:20.548602,23,40.07,3
62174089,2024-02-04T16:05:35.173746,16,23.96,3
62181273,2024-02-09T23:47:15.042576,23,80.5,4
62203112,2024-02-04T20:35:41.120871,15,35.26,3
62217571,2024-02-04T09:12:09.170467,14,28.38,2
62219096,2024-02-01T07:04:33.631872,28,22.8,1
62222047,2024-02-01T15:01:44.393329,18,7.54,1
62226951,2024-02-03T03:53:12.329951,22,16.1,2
62232284,2024-02-04T08:14:16.989891,5,63.24,4
62259094,2024-02-05T14:38:36.730452,5,27.64,1
62269986,2024-02-10T00:34:35.786238,18,34.7,4
62285987,2024-02-04T00:10:53.842315,21,36.58,3
62288468,2024-02-01T11:50:20.815700,13,8.19,1
62303117,2024-02-06T03:10:20.704906,7,44.07,2
62306415,2024-02-07T12:25:33.846038,8,9.19,1
62312139,2024-02-01T23:43:44.105734,27,22.08,1
62321450,2024-02-01T10:45:22.355461,2,1.83,1
62331705,2024-02-04T02:31:51.177823,4,15.63,3
62347923,2024-02-04T17:12:28.191513,13,37.18,3
62351526,2024-02-08T12:07:51.763259,10,17.68,1
62362425,2024-02-06T09:11:49.062201,7,80.55,5
62362616,2024-02-01T19:34:34.985140,13,13.72,2
62365671,2024-02-05T05:26:37.123807,11,38.25,2
62367648,2024-02-06T01:02:16.175037,28,60.08,3
62375232,2024-02-03T15:24:43.409758,12,68.63,3
62376701,2024-02-04T00:03:11.556454,6,27.78,1
62397286,2024-02-09T16:58:06.918717,27,5.77,2
62401671,2024-02-10T10:49:10.144008,8,54.56,5
62411004,2024-02-05T22:36:25.728195,8,54.98,4
62416898,2024-02-06T20:11:36.924702,15,91.38,4
62421790,2024-02-07T18:08:40.955108,26,62.97,3
62466296,2024-02-10T08:04:36.293525,14,14.48,2
62466870,2024-02-06T11:25:46.239495,7,3.28,1
62468428,2024-02-09T20:21:54.969130,16,38.75,2
62471059,2024-02-03T02:58:38.224121,14,61.98,3
62478606,2024-02-04T14:04:23.662203,15,66.98,4
62487810,2024-02-10T04:03:02.637545,23,12.89,3
62497924,2024-02-04T16:38:48.197899,20,4.72,1
62500498,2024-02-01T00:34:43.387312,21,13.82,1
62523995,2024-02-04T22:29:36.959227,27,10.76,1
62547439,2024-02-01T22:45:31.672321,2,15.6,2
62550709,2024-02-09T14:23:03.881575,29,28.94,2
62557147,2024-02-04T20:29:08.559723,11,65.19,3
62558824,2024-02-04T14:45:29.957799,22,31.09,2
62565665,2024-02-03T13:10:06.735023,30,18.54,4
62600203,2024-02-06T07:18:28.393426,2,28.47,3
62618272,2024-02-04T09:10:52.925684,17,44.96,2
62636486,2024-02-04T12:38:54.413211,26,61.85,4
62664939,2024-02-06T18:03:05.924538,13,11.5,2
62672426,2024-02-09T10:13:47.002321,18,26.34,1
62695968,2024-02-09T22:36:58.593481,15,115.73,4
62704343,2024-02-03T09:00:34.157870,7,49.3,2
62712424,2024-02-04T01:05:00.223449,26,42.44,2
62714339,2024-02-04T10:37:18.732438,25,31.98,4
62758059,2024-02-05T08:44:13.250718,7,29.16,3
62803592,2024-02-10T08:23:01.932179,23,4.5,1
62808595,2024-02-09T18:41:47.536868,6,65.81,4
62814009,2024-02-06T04:11:56.578419,26,23.4,1
62827579,2024-02-06T06:29:03.983754,8,34.55,1
62829155,2024-02-03T12:32:03.857685,26,8.19,1
62832961,2024-02-09T22:18:24.453768,3,51.81,4
62840655,2024-02-10T07:42:02.203228,10,12.63,2
62853017,2024-02-04T23:20:20.274813,28,34.55,1
62858741,2024-02-10T05:00:36.937889,7,14.03,3
62863298,2024-02-06T00:50:25.262992,14,91.65,4
62864401,2024-02-05T23:15:46.770582,4,83.47,5
62872545,2024-02-04T05:32:45.915377,11,69.95,3
62878841,2024-02-06T20:15:40.472487,5,19.67,3
62888322,2024-02-05T20:37:41.955286,8,25.1,3
62910261,2024-02-07T23:55:46.512641,23,28.15,5
62934499,2024-02-03T04:06:31.704932,11,54.11,3
62941438,2024-02-06T19:44:34.084689,7,43.91,3
62947204,2024-02-04T20:41:06.321598,7,64.65,4
62968262,2024-02-06T15:19:31.769025,23,45.47,3
62987628,2024-02-04T20:09:17.672399,6,19.3,3
62989518,2024-02-01T14:58:57.652317,28,12.7,3
62989530,2024-02-04T16:56:34.511554,21,2.25,1
62998131,2024-02-09T21:47:43.882060,15,81.36,4
63002624,2024-02-03T17:52:44.651657,2,128.12,5
63003218,2024-02-03T04:37:02.171548,29,11.31,1
63004991,2024-02-03T13:55:02.356337,1,126.46,5
63010364,2024-02-01T17:57:28.638152,22,53.86,5
63020632,2024-02-10T15:17:32.738923,2,26.61,2
63026401,2024-02-03T03:53:24.960593,24,73.03,3
63037356,2024-02-04T10:10:24.123031,30,54.08,4
63040068,2024-02-07T22:12:07.664310,9,69.75,3
63048590,2024-02-09T22:08:11.468797,15,83.1,5
63058660,2024-02-07T09:12:24.955135,12,64.38,5
63064317,2024-02-05T18:52:56.198628,10,47.04,4
63065521,2024-02-10T10:16:44.405618,24,11.31,1
63066065,2024-02-03T11:39:51.867916,6,25.56,2
63071562,2024-02-06T15:56:17.540122,23,29.45,1
63071731,2024-02-09T07:49:14.798401,5,37.28,2
63072675,2024-02-07T15:23:46.868492,11,4.56,1
63085367,2024-02-06T17:48:59.712740,1,68.97,5
63093062,2024-02-09T01:03:37.580853,30,11.42,2
63115382,2024-02-04T02:20:51.277977,18,51.85,3
63120885,2024-02-03T04:20:47.232774,15,55.9,5
63124385,2024-02-06T22:46:26.463128,15,66.27,2
63135128,2024-02-09T03:21:17.222149,3,25.84,1
63141342,2024-02-04T16:29:00.887792,25,87.42,4
63151230,2024-02-08T21:37:33.506350,8,18.54,2
63181381,2024-02-04T06:11:08.083740,2,8.56,2
63198710,2024-02-09T22:39:49.024112,1,70.03,4
63203012,2024-02-09T07:56:09.527051,25,34.51,2
63227683,2024-02-07T14:46:35.182377,6,16.04,3
63241534,2024-02-07T04:15:34.500488,24,58.28,4
63242369,2024-02-10T00:27:39.208019,3,60.91,3
63272309,2024-02-03T03:58:23.315058,7,38.83,3
