order_id,product_id,quantity,unit_price,line_total
51533313,7,2,3.86,7.72
51533313,26,4,2.25,9.0
51533313,35,1,9.26,9.26
51539025,23,5,5.7,28.5
51560290,7,2,3.86,7.72
51560290,31,1,1.83,1.83
51572722,30,2,1.14,2.28
51578866,8,4,7.74,30.96
51578866,11,5,5.63,28.15
51578866,15,3,5.56,16.68
51578866,32,4,2.41,9.64
51578866,33,3,5.52,16.56
51583084,2,4,0.51,2.04
51583084,6,1,0.82,0.82
51583084,8,2,7.74,15.48
51583084,29,5,4.72,23.6
51595361,9,2,9.19,18.38
51595361,36,3,8.84,26.52
51622878,5,1,5.38,5.38
51622878,25,3,2.51,7.53
51622878,29,4,4.72,18.88
51622878,35,1,9.26,9.26
51631593,8,2,7.74,15.48
51631593,30,1,1.14,1.14
51631593,33,5,5.52,27.6
51639907,10,4,1.43,5.72
51641545,7,2,3.86,7.72
51641545,9,4,9.19,36.76
51641545,23,5,5.7,28.5
51641545,31,1,1.83,1.83
51641545,33,3,5.52,16.56
51647999,6,4,0.82,3.28
51647999,10,3,1.43,4.29
51647999,21,3,5.7,17.1
51647999,27,5,1.71,8.55
51667623,6,2,0.82,1.64
51667623,24,5,3.97,19.85
51667623,26,5,2.25,11.25
51667623,29,1,4.72,4.72
51671527,4,1,5.89,5.89
51671527,11,5,5.63,28.15
51671527,27,4,1.71,6.84
51673544,1,1,8.05,8.05
51673544,2,3,0.51,1.53
51673544,5,2,5.38,10.76
51673544,15,5,5.56,27.8
51673544,34,4,7.1,28.4
51682257,9,1,9.19,9.19
51692909,3,3,7.38,22.14
51692909,5,4,5.38,21.52
51712535,8,2,7.74,15.48
51730235,11,3,5.63,16.89
51730235,17,4,5.43,21.72
51730235,29,5,4.72,23.6
51751253,8,3,7.74,23.22
51751253,23,1,5.7,5.7
51751253,25,4,2.51,10.04
51751253,26,3,2.25,6.75
51751253,28,5,3.77,18.85
51756330,5,3,5.38,16.14
51756330,7,3,3.86,11.58
51756330,15,5,5.56,27.8
51756330,36,3,8.84,26.52
51771288,13,1,6.91,6.91
51771288,28,5,3.77,18.85
51771288,33,1,5.52,5.52
51771288,35,5,9.26,46.3
51775724,5,2,5.38,10.76
51775724,8,1,7.74,7.74
51775724,19,3,2.9,8.7
51775724,24,3,3.97,11.91
51775724,27,2,1.71,3.42
51780438,6,3,0.82,2.46
51784284,25,5,2.51,12.55
51798327,21,5,5.7,28.5
51798327,25,3,2.51,7.53
51798327,31,2,1.83,3.66
51803264,12,4,8.78,35.12
51803264,17,2,5.43,10.86
51810826,13,5,6.91,34.55
51810826,14,5,8.19,40.95
51810826,21,2,5.7,11.4
51810826,34,3,7.1,21.3
51833522,28,1,3.77,3.77
51856533,6,4,0.82,3.28
51856533,13,1,6.91,6.91
51856533,18,5,6.46,32.3
51856533,26,3,2.25,6.75
51856533,29,5,4.72,23.6
51858646,4,1,5.89,5.89
51858646,16,5,5.85,29.25
51858646,19,3,2.9,8.7
51858646,36,4,8.84,35.36
51867351,16,4,5.85,23.4
51867351,31,5,1.83,9.15
51867733,8,3,7.74,23.22
51867733,17,4,5.43,21.72
51867733,19,4,2.9,11.6
51867733,28,1,3.77,3.77
51871450,2,5,0.51,2.55
51874964,23,3,5.7,17.1
51878602,1,4,8.05,32.2
51878602,35,2,9.26,18.52
51884596,6,3,0.82,2.46
51887276,24,4,3.97,15.88
51887276,33,4,5.52,22.08
51887276,36,4,8.84,35.36
51906925,12,2,8.78,17.56
51906925,23,5,5.7,28.5
51906925,27,3,1.71,5.13
51932250,4,2,5.89,11.78
51932250,8,2,7.74,15.48
51932250,19,4,2.9,11.6
51932250,21,4,5.7,22.8
51932250,34,2,7.1,14.2
51942361,4,5,5.89,29.45
51942361,15,5,5.56,27.8
51942361,19,4,2.9,11.6
51942361,28,5,3.77,18.85
51946765,6,5,0.82,4.1
51946765,19,3,2.9,8.7
51946765,35,5,9.26,46.3
51955469,2,2,0.51,1.02
51955469,3,1,7.38,7.38
51955469,20,2,1.92,3.84
51969469,14,1,8.19,8.19
51969469,35,3,9.26,27.78
51977660,18,3,6.46,19.38
51977660,19,4,2.9,11.6
51977660,27,3,1.71,5.13
51989466,22,4,1.21,4.84
51991250,1,3,8.05,24.15
51991250,2,1,0.51,0.51
51991250,25,1,2.51,2.51
51991250,32,4,2.41,9.64
51991250,33,5,5.52,27.6
51994995,19,4,2.9,11.6
51994995,20,1,1.92,1.92
51994995,24,5,3.97,19.85
52002331,10,5,1.43,7.15
52002331,22,4,1.21,4.84
52008942,17,2,5.43,10.86
52008942,24,1,3.97,3.97
52008942,26,2,2.25,4.5
52011526,22,2,1.21,2.42
52011526,26,4,2.25,9.0
52011526,33,4,5.52,22.08
52011526,35,1,9.26,9.26
52013475,2,5,0.51,2.55
52016172,2,4,0.51,2.04
52016172,12,1,8.78,8.78
52019033,9,2,9.19,18.38
52019033,10,3,1.43,4.29
52019033,25,3,2.51,7.53
52019033,33,5,5.52,27.6
52021009,27,4,1.71,6.84
52021009,35,4,9.26,37.04
52024317,14,4,8.19,32.76
52024317,22,2,1.21,2.42
52024317,23,2,5.7,11.4
52024317,24,1,3.97,3.97
52024317,34,2,7.1,14.2
52051854,3,3,7.38,22.14
52051854,12,1,8.78,8.78
52055496,19,5,2.9,14.5
52071598,7,5,3.86,19.3
52071598,32,2,2.41,4.82
52074322,20,5,1.92,9.6
52074322,33,0,5.52,0.0
52084911,4,3,5.89,17.67
52084911,12,4,8.78,35.12
52084911,15,4,5.56,22.24
52084911,22,5,1.21,6.05
52084911,27,1,1.71,1.71
52090584,10,3,1.43,4.29
52090584,16,2,5.85,11.7
52110582,31,5,1.83,9.15
52122670,5,2,5.38,10.76
52134494,30,2,1.14,2.28
52135723,9,1,9.19,9.19
52135723,12,2,8.78,17.56
52142636,6,4,0.82,3.28
52142636,14,1,8.19,8.19
52143573,17,2,5.43,10.86
52145700,4,4,5.89,23.56
52145700,9,4,9.19,36.76
52145700,27,1,1.71,1.71
52145700,29,5,4.72,23.6
52155662,7,2,3.86,7.72
52169337,22,3,1.21,3.63
52169337,34,5,7.1,35.5
52177766,13,4,6.91,27.64
52177766,36,4,8.84,35.36
52186100,11,2,5.63,11.26
52190814,2,3,0.51,1.53
52190814,9,2,9.19,18.38
52190814,32,1,2.41,2.41
52193500,2,5,0.51,2.55
52193500,5,3,5.38,16.14
52193500,6,1,0.82,0.82
52193500,13,4,6.91,27.64
52193500,26,4,2.25,9.0
52213752,22,1,1.21,1.21
52213752,23,2,5.7,11.4
52238080,23,4,5.7,22.8
52239081,4,1,5.89,5.89
52239081,14,5,8.19,40.95
52239081,15,5,5.56,27.8
52239081,23,5,5.7,28.5
52239081,29,4,4.72,18.88
52254978,21,2,5.7,11.4
52254978,22,1,1.21,1.21
52260120,22,1,1.21,1.21
52260120,30,2,1.14,2.28
52275647,7,4,3.86,15.44
52275647,8,4,7.74,30.96
52275647,13,5,6.91,34.55
52275647,32,5,2.41,12.05
52304563,5,3,5.38,16.14
52304563,25,1,2.51,2.51
52304563,33,3,5.52,16.56
52304563,35,5,9.26,46.3
52309506,3,1,7.38,7.38
52309506,10,1,1.43,1.43
52309506,17,4,5.43,21.72
52309506,20,3,1.92,5.76
52309506,27,5,1.71,8.55
52337309,17,4,5.43,21.72
52337309,18,5,6.46,32.3
52337309,22,4,1.21,4.84
52337309,23,5,5.7,28.5
52337309,29,2,4.72,9.44
52348416,3,5,7.38,36.9
52348416,15,2,5.56,11.12
52348416,18,5,6.46,32.3
52348416,28,5,3.77,18.85
52352687,23,1,5.7,5.7
52352687,33,3,5.52,16.56
52365412,12,4,8.78,35.12
52365412,15,3,5.56,16.68
52365412,33,0,5.52,0.0
52370264,1,2,8.05,16.1
52370264,9,3,9.19,27.57
52372706,13,2,6.91,13.82
52374286,7,1,3.86,3.86
52374286,20,2,1.92,3.84
52374286,21,3,5.7,17.1
52374286,34,5,7.1,35.5
52387530,27,3,1.71,5.13
52408670,2,3,0.51,1.53
52421689,3,3,7.38,22.14
52421689,8,4,7.74,30.96
52421689,12,4,8.78,35.12
52421689,24,2,3.97,7.94
52421689,36,3,8.84,26.52
52441161,19,3,2.9,8.7
52441161,29,1,4.72,4.72
52441161,32,1,2.41,2.41
52493166,13,1,6.91,6.91
52493166,15,5,5.56,27.8
52493166,22,1,1.21,1.21
52493166,28,2,3.77,7.54
52499818,2,1,0.51,0.51
52499818,10,1,1.43,1.43
52499818,11,2,5.63,11.26
52503774,12,2,8.78,17.56
52503774,27,1,1.71,1.71
52503774,36,1,8.84,8.84
52506520,23,2,5.7,11.4
52509169,5,4,5.38,21.52
52509169,7,3,3.86,11.58
52509169,10,1,1.43,1.43
52509169,15,1,5.56,5.56
52509169,29,5,4.72,23.6
52529223,5,4,5.38,21.52
52529223,20,4,1.92,7.68
52560196,26,5,2.25,11.25
52563429,21,1,5.7,5.7
52563429,27,5,1.71,8.55
52566803,1,4,8.05,32.2
52566803,17,2,5.43,10.86
52566803,25,4,2.51,10.04
52566803,26,1,2.25,2.25
52573475,5,1,5.38,5.38
52573475,30,3,1.14,3.42
52573475,31,5,1.83,9.15
52573475,34,1,7.1,7.1
52578106,9,5,9.19,45.95
52578106,14,1,8.19,8.19
52578106,15,4,5.56,22.24
52580256,10,4,1.43,5.72
52607781,6,1,0.82,0.82
52607781,18,2,6.46,12.92
52607781,25,1,2.51,2.51
52607781,35,4,9.26,37.04
52619415,22,5,1.21,6.05
52619415,32,1,2.41,2.41
52619415,33,5,5.52,27.6
52621230,30,4,1.14,4.56
52649509,2,2,0.51,1.02
52649509,13,2,6.91,13.82
52649509,25,1,2.51,2.51
52649509,27,4,1.71,6.84
52649509,35,1,9.26,9.26
52659519,11,5,5.63,28.15
52659519,36,4,8.84,35.36
52672977,7,2,3.86,7.72
52672977,12,4,8.78,35.12
52684530,1,5,8.05,40.25
52684530,2,5,0.51,2.55
52684530,23,2,5.7,11.4
52684530,33,3,5.52,16.56
52684530,35,4,9.26,37.04
52692300,24,5,3.97,19.85
52699709,10,1,1.43,1.43
52699709,16,5,5.85,29.25
52699709,23,3,5.7,17.1
52699709,31,4,1.83,7.32
52706158,3,5,7.38,36.9
52706158,8,4,7.74,30.96
52706158,14,4,8.19,32.76
52706158,33,0,5.52,0.0
52716353,1,4,8.05,32.2
52716353,2,1,0.51,0.51
52716353,11,3,5.63,16.89
52716353,28,3,3.77,11.31
52716353,30,2,1.14,2.28
52721134,10,3,1.43,4.29
52721134,17,4,5.43,21.72
52721134,23,4,5.7,22.8
52721134,30,5,1.14,5.7
52721134,35,1,9.26,9.26
52752256,1,2,8.05,16.1
52752256,13,4,6.91,27.64
52752256,23,4,5.7,22.8
52778460,7,4,3.86,15.44
52785660,13,4,6.91,27.64
52785660,23,1,5.7,5.7
52785660,34,1,7.1,7.1
52785660,35,1,9.26,9.26
52794093,22,2,1.21,2.42
52794093,25,3,2.51,7.53
52794093,27,4,1.71,6.84
52794093,32,4,2.41,9.64
52794093,35,1,9.26,9.26
52817444,3,2,7.38,14.76
52817444,13,4,6.91,27.64
52817444,25,2,2.51,5.02
52817444,31,2,1.83,3.66
52817444,32,5,2.41,12.05
52838831,14,4,8.19,32.76
52838831,17,3,5.43,16.29
52838831,21,1,5.7,5.7
52838831,28,2,3.77,7.54
52846038,9,1,9.19,9.19
52846038,13,4,6.91,27.64
52846038,24,4,3.97,15.88
52855651,8,5,7.74,38.7
52855651,12,5,8.78,43.9
52855651,13,5,6.91,34.55
52855651,14,3,8.19,24.57
52855651,16,1,5.85,5.85
52856224,23,1,5.7,5.7
52856473,5,5,5.38,26.9
52856473,6,2,0.82,1.64
52856473,14,2,8.19,16.38
52856473,27,5,1.71,8.55
52856473,35,2,9.26,18.52
52860455,9,1,9.19,9.19
52860455,13,2,6.91,13.82
52875176,1,2,8.05,16.1
52875176,6,1,0.82,0.82
52875176,17,2,5.43,10.86
52893582,3,5,7.38,36.9
52893582,36,5,8.84,44.2
52902453,3,1,7.38,7.38
52902453,15,5,5.56,27.8
52906656,3,4,7.38,29.52
52906656,19,1,2.9,2.9
52906656,29,4,4.72,18.88
52926792,23,4,5.7,22.8
52926792,24,3,3.97,11.91
52928686,5,1,5.38,5.38
52928686,13,5,6.91,34.55
52928686,14,1,8.19,8.19
52928686,24,2,3.97,7.94
52928686,26,5,2.25,11.25
52934769,11,4,5.63,22.52
52934769,13,4,6.91,27.64
52934769,15,3,5.56,16.68
52934769,24,3,3.97,11.91
52948630,17,3,5.43,16.29
52948630,34,4,7.1,28.4
52948949,11,1,5.63,5.63
52948949,13,2,6.91,13.82
52948949,17,2,5.43,10.86
52948949,18,1,6.46,6.46
52951673,7,3,3.86,11.58
52951673,16,3,5.85,17.55
52951673,19,5,2.9,14.5
52964008,32,1,2.41,2.41
52964008,34,1,7.1,7.1
52987037,9,5,9.19,45.95
52987037,22,5,1.21,6.05
52987037,25,5,2.51,12.55
52987037,28,4,3.77,15.08
52987037,30,3,1.14,3.42
52992520,7,1,3.86,3.86
52992520,30,3,1.14,3.42
52993632,3,1,7.38,7.38
52993632,13,2,6.91,13.82
52993632,24,1,3.97,3.97
52993632,26,2,2.25,4.5
52996827,1,4,8.05,32.2
52996827,21,2,5.7,11.4
52996827,25,4,2.51,10.04
52996827,32,5,2.41,12.05
52997475,13,4,6.91,27.64
53007980,15,2,5.56,11.12
53009256,5,2,5.38,10.76
53009256,8,1,7.74,7.74
53009256,12,2,8.78,17.56
53009256,23,4,5.7,22.8
53009256,24,4,3.97,15.88
53013401,24,2,3.97,7.94
53021765,29,3,4.72,14.16
53022976,34,5,7.1,35.5
53028883,5,3,5.38,16.14
53029675,2,1,0.51,0.51
53029675,7,2,3.86,7.72
53029675,15,4,5.56,22.24
53029675,17,1,5.43,5.43
53029675,18,5,6.46,32.3
53039184,10,4,1.43,5.72
53039184,17,5,5.43,27.15
53039184,20,1,1.92,1.92
53043203,11,4,5.63,22.52
53081457,13,4,6.91,27.64
53081457,34,4,7.1,28.4
53085906,5,2,5.38,10.76
53085906,22,5,1.21,6.05
53093164,25,3,2.51,7.53
53099514,9,2,9.19,18.38
53099514,15,1,5.56,5.56
53100014,5,1,5.38,5.38
53100014,12,1,8.78,8.78
53100014,22,3,1.21,3.63
53100014,34,4,7.1,28.4
53109146,21,2,5.7,11.4
53109146,23,1,5.7,5.7
53109146,25,4,2.51,10.04
53109146,27,2,1.71,3.42
53109146,36,5,8.84,44.2
53165384,28,2,3.77,7.54
53166286,3,3,7.38,22.14
53166286,4,1,5.89,5.89
53166286,34,4,7.1,28.4
53174036,22,4,1.21,4.84
53174036,25,2,2.51,5.02
53174036,27,2,1.71,3.42
53184413,3,4,7.38,29.52
53184413,15,5,5.56,27.8
53185567,20,1,1.92,1.92
53186615,5,2,5.38,10.76
53186615,9,4,9.19,36.76
53188728,13,1,6.91,6.91
53188728,14,3,8.19,24.57
53188728,20,5,1.92,9.6
53188728,22,5,1.21,6.05
53192651,7,5,3.86,19.3
53202402,21,2,5.7,11.4
53202402,31,1,1.83,1.83
53204757,1,3,8.05,24.15
53219806,25,3,2.51,7.53
53223718,1,1,8.05,8.05
53223718,20,3,1.92,5.76
53223718,33,4,5.52,22.08
53231571,9,2,9.19,18.38
53231571,21,3,5.7,17.1
53231571,22,4,1.21,4.84
53231571,25,1,2.51,2.51
53232277,6,4,0.82,3.28
53232277,26,5,2.25,11.25
53232277,31,2,1.83,3.66
53232277,35,3,9.26,27.78
53233858,3,5,7.38,36.9
53233858,21,4,5.7,22.8
53239422,13,4,6.91,27.64
53239422,24,1,3.97,3.97
53239422,29,3,4.72,14.16
53241374,15,5,5.56,27.8
53241374,21,5,5.7,28.5
53241374,23,3,5.7,17.1
53241374,29,4,4.72,18.88
53241374,31,1,1.83,1.83
53249286,13,2,6.91,13.82
53249286,24,3,3.97,11.91
53249286,25,5,2.51,12.55
53249286,26,1,2.25,2.25
53259957,3,3,7.38,22.14
53259957,33,0,5.52,0.0
53270268,9,1,9.19,9.19
53270268,11,3,5.63,16.89
53270268,30,2,1.14,2.28
53274764,3,5,7.38,36.9
53274764,25,5,2.51,12.55
53274764,34,2,7.1,14.2
53277663,6,1,0.82,0.82
53277663,17,3,5.43,16.29
53279528,3,3,7.38,22.14
53279528,22,3,1.21,3.63
53279528,23,3,5.7,17.1
53279528,35,4,9.26,37.04
53279528,36,4,8.84,35.36
53299032,19,3,2.9,8.7
53299032,20,5,1.92,9.6
53299032,26,5,2.25,11.25
53300167,1,5,8.05,40.25
53300167,16,5,5.85,29.25
53300167,25,2,2.51,5.02
53305261,3,5,7.38,36.9
53305261,11,1,5.63,5.63
53305261,17,4,5.43,21.72
53321824,12,4,8.78,35.12
53321824,19,2,2.9,5.8
53321824,30,3,1.14,3.42
53369026,5,4,5.38,21.52
53369026,12,4,8.78,35.12
53369026,26,1,2.25,2.25
53369026,32,4,2.41,9.64
53380135,35,1,9.26,9.26
53380135,36,5,8.84,44.2
53381376,29,1,4.72,4.72
53386259,9,1,9.19,9.19
53386259,12,4,8.78,35.12
53386259,24,2,3.97,7.94
53386259,32,3,2.41,7.23
53389551,10,3,1.43,4.29
53389551,15,2,5.56,11.12
53389551,17,3,5.43,16.29
53389551,22,5,1.21,6.05
53389551,28,4,3.77,15.08
53402969,10,2,1.43,2.86
53402969,17,3,5.43,16.29
53425841,12,3,8.78,26.34
53425841,14,4,8.19,32.76
53425841,35,4,9.26,37.04
53426411,4,1,5.89,5.89
53426411,14,2,8.19,16.38
53426411,18,5,6.46,32.3
53426411,36,3,8.84,26.52
53434354,11,2,5.63,11.26
53434354,32,5,2.41,12.05
53441322,8,4,7.74,30.96
53452059,1,2,8.05,16.1
53452059,4,5,5.89,29.45
53452059,14,2,8.19,16.38
53452059,34,3,7.1,21.3
53468548,2,5,0.51,2.55
53468548,21,4,5.7,22.8
53471227,8,5,7.74,38.7
53471227,30,5,1.14,5.7
53471227,32,1,2.41,2.41
53475897,17,4,5.43,21.72
53475897,20,5,1.92,9.6
53475897,27,1,1.71,1.71
53475897,32,4,2.41,9.64
53483403,10,3,1.43,4.29
53498237,19,1,2.9,2.9
53516781,3,1,7.38,7.38
53516781,13,1,6.91,6.91
53516781,21,2,5.7,11.4
53516781,23,3,5.7,17.1
53516781,33,0,5.52,0.0
53517713,22,2,1.21,2.42
53517713,32,3,2.41,7.23
53518167,20,3,1.92,5.76
53518167,26,1,2.25,2.25
53521496,19,3,2.9,8.7
53521496,20,3,1.92,5.76
53530023,9,4,9.19,36.76
53530023,14,3,8.19,24.57
53530715,9,2,9.19,18.38
53535487,5,1,5.38,5.38
53535487,33,5,5.52,27.6
53535813,20,4,1.92,7.68
53535813,33,0,5.52,0.0
53539505,1,5,8.05,40.25
53539505,4,1,5.89,5.89
53539505,14,5,8.19,40.95
53539505,24,5,3.97,19.85
53539505,36,1,8.84,8.84
53547896,8,2,7.74,15.48
53553838,14,3,8.19,24.57
53553838,22,5,1.21,6.05
53553838,24,1,3.97,3.97
53554979,6,2,0.82,1.64
53554979,19,4,2.9,11.6
53554979,24,2,3.97,7.94
53554979,27,2,1.71,3.42
53554979,36,1,8.84,8.84
53559323,16,2,5.85,11.7
53559323,22,4,1.21,4.84
53559323,29,5,4.72,23.6
53586769,7,5,3.86,19.3
53590012,6,1,0.82,0.82
53590012,13,4,6.91,27.64
53590012,30,2,1.14,2.28
53590012,35,1,9.26,9.26
53605769,4,4,5.89,23.56
53605769,21,1,5.7,5.7
53605769,23,1,5.7,5.7
53605769,29,2,4.72,9.44
53606057,16,1,5.85,5.85
53606057,32,3,2.41,7.23
53629817,7,3,3.86,11.58
53629817,10,2,1.43,2.86
53629817,22,5,1.21,6.05
53629817,27,1,1.71,1.71
53651305,1,1,8.05,8.05
53651305,10,4,1.43,5.72
53651305,12,2,8.78,17.56
53651305,13,5,6.91,34.55
53651305,33,1,5.52,5.52
53657850,27,3,1.71,5.13
53668661,6,5,0.82,4.1
53668661,13,4,6.91,27.64
53668661,21,5,5.7,28.5
53670553,1,5,8.05,40.25
53670553,7,2,3.86,7.72
53670553,12,4,8.78,35.12
53670553,26,2,2.25,4.5
53670553,28,1,3.77,3.77
53672642,25,3,2.51,7.53
53672642,27,1,1.71,1.71
53684866,12,3,8.78,26.34
53684866,35,3,9.26,27.78
53684866,36,5,8.84,44.2
53707481,3,2,7.38,14.76
53707481,9,5,9.19,45.95
53707481,28,3,3.77,11.31
53721467,4,3,5.89,17.67
53721467,22,3,1.21,3.63
53721467,31,4,1.83,7.32
53729045,13,2,6.91,13.82
53745873,6,4,0.82,3.28
53758050,14,4,8.19,32.76
53758050,20,3,1.92,5.76
53758050,31,4,1.83,7.32
53779802,6,1,0.82,0.82
53779802,14,4,8.19,32.76
53779802,28,3,3.77,11.31
53789104,4,5,5.89,29.45
53789104,22,4,1.21,4.84
53789104,36,2,8.84,17.68
53813324,1,3,8.05,24.15
53813324,21,2,5.7,11.4
53813324,34,2,7.1,14.2
53816125,1,2,8.05,16.1
53816125,15,1,5.56,5.56
53816125,18,1,6.46,6.46
53818842,3,2,7.38,14.76
53818842,8,1,7.74,7.74
53818842,15,4,5.56,22.24
53818842,22,2,1.21,2.42
53825225,23,5,5.7,28.5
53830677,2,4,0.51,2.04
53830677,3,4,7.38,29.52
53830677,5,2,5.38,10.76
53830677,16,2,5.85,11.7
53830677,19,2,2.9,5.8
53841799,14,2,8.19,16.38
53858074,9,1,9.19,9.19
53858074,10,3,1.43,4.29
53858074,12,1,8.78,8.78
53858074,15,5,5.56,27.8
53858074,22,2,1.21,2.42
53884616,11,1,5.63,5.63
53884616,16,5,5.85,29.25
53885864,23,4,5.7,22.8
53890421,8,5,7.74,38.7
53890421,14,5,8.19,40.95
53890421,18,4,6.46,25.84
53890421,35,2,9.26,18.52
53903850,2,5,0.51,2.55
53903850,19,3,2.9,8.7
53903850,21,1,5.7,5.7
53903850,23,3,5.7,17.1
53903850,33,3,5.52,16.56
53906870,8,5,7.74,38.7
53906870,14,1,8.19,8.19
53906870,17,5,5.43,27.15
53906870,18,1,6.46,6.46
53906870,34,3,7.1,21.3
53910541,1,2,8.05,16.1
53910541,8,1,7.74,7.74
53910541,13,2,6.91,13.82
53910541,32,2,2.41,4.82
53916526,23,5,5.7,28.5
53916526,30,3,1.14,3.42
53935151,7,5,3.86,19.3
53935151,19,4,2.9,11.6
53938982,13,4,6.91,27.64
53938982,14,3,8.19,24.57
53938982,16,3,5.85,17.55
53938982,27,2,1.71,3.42
53948351,6,5,0.82,4.1
53948351,18,3,6.46,19.38
53948351,19,5,2.9,14.5
53948351,30,0,1.14,0.0
53948351,33,0,5.52,0.0
53960842,11,3,5.63,16.89
53960842,14,5,8.19,40.95
53960842,23,3,5.7,17.1
53960842,26,2,2.25,4.5
53976250,9,4,9.19,36.76
53976250,11,2,5.63,11.26
53976250,15,3,5.56,16.68
53977113,7,1,3.86,3.86
53977113,15,5,5.56,27.8
53977113,26,3,2.25,6.75
53977113,32,4,2.41,9.64
53983662,3,1,7.38,7.38
53983662,5,5,5.38,26.9
53997269,2,5,0.51,2.55
53997269,19,2,2.9,5.8
53997269,21,2,5.7,11.4
54001254,12,2,8.78,17.56
54001254,17,5,5.43,27.15
54001254,18,4,6.46,25.84
54001254,23,5,5.7,28.5
54001254,34,3,7.1,21.3
54004377,11,1,5.63,5.63
54019366,1,4,8.05,32.2
54019366,13,3,6.91,20.73
54019366,15,2,5.56,11.12
54019366,20,2,1.92,3.84
54019366,26,3,2.25,6.75
54021040,12,1,8.78,8.78
54021040,13,1,6.91,6.91
54021040,25,1,2.51,2.51
54021040,33,3,5.52,16.56
54021040,36,4,8.84,35.36
54034022,35,3,9.26,27.78
54075000,16,5,5.85,29.25
54075000,25,3,2.51,7.53
54075000,30,3,1.14,3.42
54075000,34,3,7.1,21.3
54075000,36,2,8.84,17.68
54088544,15,4,5.56,22.24
54088544,16,4,5.85,23.4
54088544,33,2,5.52,11.04
54090645,9,5,9.19,45.95
54090645,13,1,6.91,6.91
54090645,23,1,5.7,5.7
54090645,30,3,1.14,3.42
54101750,10,4,1.43,5.72
54101750,18,1,6.46,6.46
54102615,15,1,5.56,5.56
54102615,32,2,2.41,4.82
54103878,8,2,7.74,15.48
54103878,19,5,2.9,14.5
54103878,33,1,5.52,5.52
54103878,35,2,9.26,18.52
54114957,6,3,0.82,2.46
54114957,15,1,5.56,5.56
54114957,27,3,1.71,5.13
54114957,30,1,1.14,1.14
54125632,16,1,5.85,5.85
54125632,25,5,2.51,12.55
54142414,8,4,7.74,30.96
54142414,9,1,9.19,9.19
54142414,19,1,2.9,2.9
54160617,3,4,7.38,29.52
54160617,23,2,5.7,11.4
54160617,36,4,8.84,35.36
54186580,13,2,6.91,13.82
54186580,30,0,1.14,0.0
54204522,6,3,0.82,2.46
54204522,9,2,9.19,18.38
54204522,23,5,5.7,28.5
54204522,26,3,2.25,6.75
54204522,27,1,1.71,1.71
54208011,10,5,1.43,7.15
54208011,19,2,2.9,5.8
54208011,24,3,3.97,11.91
54208011,27,1,1.71,1.71
54225361,9,4,9.19,36.76
54229466,33,3,5.52,16.56
54237639,5,5,5.38,26.9
54237639,15,5,5.56,27.8
54237639,32,5,2.41,12.05
54239754,7,2,3.86,7.72
54255648,10,3,1.43,4.29
54255648,17,5,5.43,27.15
54255648,36,2,8.84,17.68
54263200,16,4,5.85,23.4
54263200,19,3,2.9,8.7
54263200,25,1,2.51,2.51
54263200,31,1,1.83,1.83
54298722,12,2,8.78,17.56
54298722,29,4,4.72,18.88
54312468,3,5,7.38,36.9
54312468,15,1,5.56,5.56
54312468,23,1,5.7,5.7
54312468,32,5,2.41,12.05
54321538,11,3,5.63,16.89
54321538,17,4,5.43,21.72
54321538,19,2,2.9,5.8
54321538,28,2,3.77,7.54
54321538,36,1,8.84,8.84
54332303,4,5,5.89,29.45
54332303,7,3,3.86,11.58
54332303,29,5,4.72,23.6
54332303,31,5,1.83,9.15
54338371,8,5,7.74,38.7
54340194,3,1,7.38,7.38
54340194,13,5,6.91,34.55
54341071,9,1,9.19,9.19
54341071,13,2,6.91,13.82
54341071,16,2,5.85,11.7
54341071,19,3,2.9,8.7
54341071,28,4,3.77,15.08
54369216,11,5,5.63,28.15
54369216,14,5,8.19,40.95
54370666,1,1,8.05,8.05
54370666,6,4,0.82,3.28
54370666,15,3,5.56,16.68
54370666,28,4,3.77,15.08
54370666,34,1,7.1,7.1
54381972,1,2,8.05,16.1
54381972,26,5,2.25,11.25
54387489,21,4,5.7,22.8
54387489,26,5,2.25,11.25
54387489,35,1,9.26,9.26
54397437,3,4,7.38,29.52
54397437,9,1,9.19,9.19
54397437,10,3,1.43,4.29
54397437,12,3,8.78,26.34
54427910,6,5,0.82,4.1
54428191,19,2,2.9,5.8
54428191,20,4,1.92,7.68
54428191,23,1,5.7,5.7
54431553,15,1,5.56,5.56
54431553,30,1,1.14,1.14
54449979,22,2,1.21,2.42
54449979,28,3,3.77,11.31
54452945,9,4,9.19,36.76
54452945,24,1,3.97,3.97
54454851,2,5,0.51,2.55
54454851,12,1,8.78,8.78
54454851,25,2,2.51,5.02
54454851,26,1,2.25,2.25
54454851,27,2,1.71,3.42
54462148,1,1,8.05,8.05
54462148,5,4,5.38,21.52
54462148,26,4,2.25,9.0
54466576,1,3,8.05,24.15
54466576,27,2,1.71,3.42
54470257,13,3,6.91,20.73
54470257,17,5,5.43,27.15
54470257,23,3,5.7,17.1
54470257,35,1,9.26,9.26
54473644,23,5,5.7,28.5
54473644,27,4,1.71,6.84
54478259,11,2,5.63,11.26
54478259,22,2,1.21,2.42
54495319,8,5,7.74,38.7
54495319,12,2,8.78,17.56
54495319,25,2,2.51,5.02
54495319,31,5,1.83,9.15
54510487,1,2,8.05,16.1
54510487,2,2,0.51,1.02
